Author,Comment,Published At
@HeldyBrian,Jangan lah bagi mereka mendarat di sana.. tolong jangan.. tengok sekarang malaysia macamana… PIKIRKAN… rohingya disini makin menjadi jadi…,2023-12-15T17:16:51Z
@TimbakiOktober,Tanpa memandang agama...rapi meraka itu PKI cabang myanmar...negaranya sendiri di hianatin,2023-12-15T16:39:43Z
@suharyonobengkel6369,Apalagi kalau kapal perang musuh yang masuk lebih mudah TNI AL sangat lemah pertahanan nya,2023-12-15T16:29:29Z
@nier4756,Gw ada tertanyaan kalo pemerintah suruh milih antara usir rohinnya atau aceh merdeka mereka pilih yg mana,2023-12-15T15:55:20Z
@JavanicaFlava-ww6uh,Pulangin semua bodo amat..,2023-12-15T15:46:38Z
@Agus-zt8ot,Waduh&quot;  angakat laut   tni al ini.bage mana ko bisa kecolongan . Lagi ini  tolak.dan usir balik  jangan sampe   tingal di tanah aceh,2023-12-15T15:46:02Z
@Jatengbro,BANTAI SAJA,2023-12-15T15:45:07Z
@mindsetyangbenar1958,"miris<br>WAHAI NETIZEN...<br>JANGAN KEMAKAN PROPAGANDA KEBENCIAN UNTUK TUJUAN TERTENTU..<br> <br>KENAPA ROHINGYA DIBUSUKKAN DAN DIRUSAK NAMANYA SAMPAI PAKE VIDEO HOAX SEGALA?<br><br>contoh video HOAX Rohingya menuntut tanah di malaysia. <br> padahal itu cuplikan video lama yaitu  protes etnis rohingya malaysia terkait pembantaian dan pemerkosaan etnis Rohingya di Myanmar .<br>bukan video protes menuntut Tanah...<br><br>KENAPA SAMPAI DIBIKIN HOAX SEGALA?<br><br>UNTUK APA SEMUA INI?<br><br>SESUNGGUHNYA ADA SKENARIO BESAR APA DIBALIK BERITA HOAX KEPADA ROHINGYA  YANG BERAKIBAT PUBLIK MENJADI ANTIPATI?<br><br>BAIKLAH KITA BONGKAR....<br><br>YA KARENA SESUNGGUHNYA<br>ISSUE INI SEDANG DIJADIKAN BAHAN BAKAR CYBER ARMY NEGARA LAIN ATAU NEGARA TETANGGA ATAU NEGARA ASING...<br>SEBAGAI SENJATA PERANG HYBRIDA TERHADAP INDONESIA..<br><br>ISSUE INI AKAN MEREKA GORENG TERUS MENERUS TANPA AKHIR SEBAGAI  BAHAN BAKU PERANG HYBRIDA MENARGETKAN NEGARA LAIN...<br>(SAAT INI INDONESIA)<br><br>TUJUANNYA<br>UNTUK MEMECAH BELAH RAKYAT SUATU NEGARA YANG KEDATANGAN ROHINGYA...<br>ATAU UNTUK MEMECAH BELAH RAKYAT NKRI,..<br>LALU AKHIRNYA BENAR BENAR PECAH<br>MENJADI DUA KUBU..<br>YANG PRO DAN KONTRA ROHINGYA...<br><br>KEMUDIAN PERPECAHAN ITU AKAN DIGOSOK GOSOK AKUN AKUN CYBER ARMY ASING MENGUNAKAN BAHASA INDONESIA DIKOLOM KOMEN...<br>TUJUANNYA FRIKSI YANG SUDAH TERJADI DIANTARA NETIZEN NKRI AKAN DIPROVOKASI FAN DIGOSOK TERUS SEHINGGA MENJADI SEMAKIN TAJAM...<br>DAN AKHIRNYA BENAR BENAR TERJADI PERMUSUHAN ANTARA RAKYAT YANG PRO DAN KONTRA ROHINGYA...<br><br>MISI MEREKA (CYBER ARMY NEGARA ASING) PUN BERHASIL..<br><br>PERLU KALIAN INGAT YA...<br><br>SEPERTI MEREKA DULU SAAT MEMECAH BELAH NETIZEN +62 ATAU RAKYAT NKRI SEJAK.PILPRES<br><br>2014<br><br>lalu <br><br>2019<br><br>DISANA DIMUNCULKAN istilah CEBONG-KAMPRET..<br>DAN RAKYAT NKRI SEJAK ITU Terpecah MENJADI DUA KUBU POLITIK HINGGA SEKARANG..<br>MASIH PECAH DUA KUBU...<br>YAITU<br>KUBU PEMENANG PEMILU DAN KUBU YANG KALAH PEMILU....<br><br>DAN PARA CYBER ARMY NEGARA ASING TERUS  BERKOMENTAR DALAM BAHAYA INDONESIA DAN TERUS MEMBANGUN OPINI DIMANA-MANA DI KOLOM KOMEN MEDSOS MANAPUN..<br><br>MEREKA BERTINDAK  SEBAGAI KAYU BAKAR PEMECAH BELAH NETIZEN SEBUAH NEGARA... MEREKA KONSISTEN STABIL TETAP MENJAGA PERPECAHAN ITU...<br><br>TERMASUK PARA POLITISI DAN  INFLUENCER OPPOSAN DALAM NEGERI MASIH IKUT MEMELIHARA PERPECAHAN ITU NAMUN UNTUK TUJUAN LAIN ..<br><br>KALO CYBER ARMY NEGARA ASING TUJUANNYA ADALAH BAGIAN DARI SERANGAN PERANG HYBRIDA MENARGETKAN SEBUAH NEGARA...<br><br><br>SEDANGKAN TUJUAN POLITISI DAN INFLUENCER DALAM NEGERI KITA ADALAH<br>DALAM RANGKA MENGIKAT VOTER MEREKA DAN USAHA<br>USAHA UNTUK MENGGEROGOTI ELEKTABILITAS INCUMBENT DEMI MENINGKATKAN ATAU  MENAMBAH VOTER MEREKA SENDIRI DENGAN MEMANIPULASI PUBLIK..<br><br>CARANYA DENGAN MEMELIHARA SENTIMEM DAN MEMBANGUN SENTIMEN MEREKA KEPADA PEMERINTAH..<br>.<br>DENGAN TERUS MENERUS MEMANIPULASI PUBLIK DAN JARGON JARGON ANTI PEMERINTAH SERTA ANTI PRESIDEN JOKOWI....<br><br>YA UTAMANYA AGAR TERJADI PERTUMBUHAN JUMLAH PUBLIK UNTUK  ANTI PRESIDEN JOKOWI..<br><br>APAKAH ITU OBYEKTIF DAN REAL ATAU VALID BERDASAR FAKTA DATA?<br><br>YA TIDAK!<br><br>YANG REAL POPULARITAS PRESIDEN JOKOWI DENGAN PEMERINTAHANNYA HINGGA SAAT INI STABIL DI ANGKA KEPUASAN RAKYAT  80%<br><br>ITU YANG REAL  DIHADAPAN RAKYAT BUKAN SEPERTI PROPAGANDA OPOSISI SAAT INI YANG<br>DIGAUNGKAN OLEH ROCKY GERUNG DAN KAWAN KAWAN DAN POLITISI OPOSISI LAINNYA...<br><br>TENTU SAJA STATEMEN DAN NARASI YANG BERSUMBER DARI OPOSISI SELALU<br>BERTOLAK BELAKANG DENGAN REALITAS KEPUASAN RAKYAT KEPADA PRESIDEN JOKOWI DAN PEMERINTAHANYA..<br><br><br>SEMOGA PADA NYADAR SEMUA YA...<br><br><br>note:<br><br>hasil sampingan perang hybrida di NKRI ini..<br>oleh cyber army luar negeri.. oleh non Islam lokal  anti islam.. dan Umat Islam NKRI yang fasik... (Bodoh dalam beragama)<br><br>INILAH HASILNYA...<br><br>lumayan..<br>pelan pelan bisa mengadu domba dan menimbulkan kebencian sesama muslim...<br><br>Kita TAK USAH PEDULI..<br><br>apakah mereka telah dibantai.. mau dibantai budha radikalis myanmar kek...<br><br>walau anak anaknya dibakar kek..<br><br>walau para perempuannya diperkosa massal  kek...<br><br>mau mereka di genosida kek...<br><br>pokoknya kita benci rohingya .<br><br>karena kelakuannya cerewet masalah nasi dan keburukkan lainnya yang sedang kita cari cari .<br><br>biarlah mereka semua mampus ditengah laut..<br>jangan boleh mendarat...<br><br>kalau perlu kita usir semua pengungsi itu dari nkri.. atau kita bakar mereka semua sekalian biar bersih dari muka bumi...<br><br><a href=""http://www.youtube.com/results?search_query=%23satire"">#satire</a><br><br>WAHAI MANUSIA..<br>WAHAI UMAT MUSLIM...<br><br>KALO DEMIKIAN CARAMU TERHADAP MEREKA...<br><br>MAAF YA .<br>KELAK TAK ADA SURGA BUAT ORANG ORANG MACAM KALIAN!",2023-12-15T15:41:58Z
@utadahikaru-em9lb,LEKAS USIR IMIGRAN ILEGAL DARI NKRI!!!,2023-12-15T15:01:09Z
@marklear1101,Hanya orang bodoh yang hanya menerima mereka tanpa memikir dulu,2023-12-15T14:26:31Z
@angeloPeruzi,Halau kapalnya pake petasan jangan sampai menepi,2023-12-15T14:26:21Z
@hermawanlesmana1106,"Negara lemah bodoh dongo pula ,,,yg di kdepankn cuma korup doang",2023-12-15T13:53:19Z
@ainawaff235,Tager tobuk,2023-12-15T13:47:38Z
@fatkhurrokhman6328,Ambil tindakan.,2023-12-15T13:35:44Z
@LogyoOgo,"Bu Susi tolong tenggelamkan dong .<br>Upsshh.. Ibu tersayang udah gak jadi Menteri.<br><br>Gak bisa ditenggelamkan dong, soalnya kita seiman 😢<br>Ayo semakin banyak yang masuk",2023-12-15T13:29:03Z
@razzanrazzan5154,kalo rohingyah perdatangan terus ke Indonesia kalo bisa sebarin bom laut,2023-12-15T13:06:46Z
@enitriswanti9941,Kenapa pemerintah kita lemah,2023-12-15T13:02:04Z
@asukabehhh,Kok gak ditenggelamkan aja,2023-12-15T13:01:18Z
@enitriswanti9941,"Iya usir aj, warga negara kita bisa di jajah bangsa lain",2023-12-15T13:01:12Z
@AdePutrisariAritonang,Halah halah ngentod sok sok bela Palestina. Ngomong saudara kita Palestina giliran rohingya nolak2 dgn bacot bacot yg bilang orng itu gak tau diri...mya kalau saudara sekali pun sikap mereka gimna kan itu tetap saudara kalian seiman...,2023-12-15T13:01:05Z
@Noldy-bm6mb,"Zionis Rohingya,,mulai merambah NKRI",2023-12-15T12:58:44Z
@Hehehe12473,Usir mereka kami Rakyat Indonesia tidak setuju untuk membantu Rohingya,2023-12-15T12:54:47Z
@ariearietan5252,Bahaya ya kok gc terdeteksi saat mau wilayah indonesia ya pas di laut ? Klo ada penyusup masuk nnti gc ketahuan,2023-12-15T12:47:36Z
@MaulanaMataram,Usir dan pulangkan kenegaranya😂,2023-12-15T12:19:18Z
@aansetiawan5300,Hmmm... TNI ku tercatat di posisi 13 sebagai daftar militer terkuat di dunia di tahun 2023. Kalo gak salah 🥱,2023-12-15T12:02:40Z
@alikasyahrial6288,penjaga laut mana ??!! jebol mulu kedaulatan,2023-12-15T11:57:13Z
@suyatisuyati9017,nelayan sekitar hrs kerj sma mengawasi pantai agar etnis rohingya tdk dpt mendarat,2023-12-15T11:46:24Z
@sonsofisaacs1091,"USIR..! USIR..! BANGSAD BANGSAD BAKALAN NYUSAHKAN KALIAN,BIAR MEREKA SUSAH DITENGAH LAUTAN DARI KALIAN SUSAH KEMUDIAN HARI..!",2023-12-15T11:19:46Z
@lelynurachmi7212,TENGGELAMIN DI LAUT KAPALNYA BERES KAN,2023-12-15T10:55:07Z
@sriyadi5244,"Kalau menterinnya.bu susi sudah ditenggelamkan....ngapain ngurusi orang tak jelas, rakyat disini saja masih banyak yg susah hidupnya",2023-12-15T10:50:23Z
@shodiq0246,Bawa bom iku lefak an  di lambung nya kapal beresss,2023-12-15T10:48:22Z
@Imadedasi-sp7uy,INI KAN ULAH NDAHODANYA YG DIBAYAR UNTUK USAHS INI,2023-12-15T10:32:17Z
@mangjunsky4062,Negara kita emang gak ada petugas keamanan. Sudahlah tidak ada hal yg bisa diharapkan dari pemerintah. Imigran gelap masuk terus,2023-12-15T10:28:39Z
@eikieiminoumi8393,Di sediakan di banglades ngapain sih si rohingya kesana kemari,2023-12-15T09:34:22Z
@lawakchanel2348,tergelamkan,2023-12-15T08:50:22Z
@hun2112,"Cukup pegang parang d pinggir pantai, sudah selesai perkara",2023-12-15T08:48:24Z
@novisupriadi5143,"<a href=""http://www.youtube.com/results?search_query=%23tolakrohingya"">#tolakrohingya</a>",2023-12-15T08:45:59Z
@dafipitstop2482,Tembak.....,2023-12-15T08:26:30Z
@ronaldsiagian4050,"Mau Pemilu jadi mau dibikinin KTP , biar Coblos Presiden yg suka ke GoT / gorong2.<br>Cuma keburu Viral begitu rencananya.",2023-12-15T08:20:29Z
@satrianada1361,Bawa golok parang arit bacok,2023-12-15T08:04:00Z
@MaryonYono-gt1ly,"Kenal nggak, saudara nggak, komunikasi nggak bisa, trus mau segala nya, makan tidur, rumah dan hak tanah dan minta pulau.",2023-12-15T07:46:00Z
@jtr1626,Ada calo tiket masuk,2023-12-15T07:39:49Z
@VivoY12i-s4g,Usir saja dari negri ini. Tak usah banyak alasan usir saja para pengungsi itu. Bisa jadi semua itu akal akalan dari pihak miyanmar sendiri.,2023-12-15T06:56:39Z
@o.a.m7954,Usir saja,2023-12-15T06:09:11Z
@bagibagimanfaat8340,hancurkan saja kapalnya sekalian,2023-12-15T06:07:55Z
@AgungPutra-vp1sr,dimana kapal alustista penembak jarak jauh apa masih di bengkel ko gk da patroli lautnya sehingga pengungsi rohingya dengan bebasnya bisa masuk perairan indonesia,2023-12-15T05:58:17Z
@TukangNgendok-dt4jx,Harusnya para personil tentara atau polisi menghadang mereka sih kalau tidak 800rb lebih akan datang ke indonesia😅,2023-12-15T05:56:31Z
@gatul2724,Masuk ke pulau sentinel aja si rohingnjink,2023-12-15T05:39:54Z
@syifar1985,Ga bisa bedain mana Aceh dan Rohingya.. penampilan mereka sama banget,2023-12-15T05:00:52Z
@neo9opponeo138,MereituPARASIT....dan sudah disetting macam itu olehbarat untuk menghancurkan sebuah negara...atau mbuat kekacauan....ini sudah di diprogram secara sistematik...dan terstruktur...hati hati....,2023-12-15T04:40:56Z
@Deikuo,Katanya sodara seiman hra di tolong sekarang di usir gimana sih? Bingung gw...,2023-12-15T04:39:00Z
@rahulpratama2894,"Usir saja, dari pada kasih bantuan buat orang seperti itu, lebih bagus kasih uang nya buat saudara yg di timur, dan fasilitaskan Negri papua itu, supaya tidak ada kata Terbelakang lgi",2023-12-15T04:35:29Z
@deoaqlirayyan6506,Mendarat? Wkwk mendarat itu buat pesawat bang. Kalo kapal namanya menepi/bersandar 😂,2023-12-15T04:23:28Z
@miko0761,Tinggal tembok mati kan kelar,2023-12-15T04:07:47Z
@dxgame101,Lain kali kalau datang jgn disambut dg bantuan makanan. Masyarakat menyambut sambil ngacungin parang atau tombak aja. Sambil teriak2 Berani lu sandar gw bacok..,2023-12-15T03:57:40Z
@dionabimanyu8689,"Itu akn terus bertambah, gmn gubernurnya? Presiden jelas menolak demi bangsa negara tp mlh dituduh pki, pdhl yg menuduh pki mereka itu gk peduli dg bangsa negara ini mlh pki nya pki",2023-12-15T03:48:53Z
@nofriyadiskb9196,Mana patroli laut..kok bisa masuk dg mudah nya ke indonesia,2023-12-15T03:40:13Z
@SolehSosial,Tolak terus mereka biar dak jadi diri dalam daging seperti yang sudah sudah ...,2023-12-15T03:22:36Z
@roimansinaga9549,"Kapal siluman, tidak terdeteksi pertahanan kita",2023-12-15T03:15:21Z
@ikajurfi5854,Darat kan k pulau sentinel sajaaa,2023-12-15T02:54:13Z
@zee-wy5mv,"Ternyata pengertian ZEE,laut Teritorial yng dipelajari salah gak huna",2023-12-15T02:39:59Z
@Mohammadzaadza,Usirrrr etnis Rohingya ...sebelum menambah masalah yg lebih besar di indonesia,2023-12-15T02:26:56Z
@HarisDtt,Dibutuhkan ketegasan pemerintah.<br>Pemerintah harus mengikuti suara rakyat. Karena masyarakat Aceh lah yang langsung bersentuhan dengan pengungsi Rohingya.<br>Pengungsi Rohingya saat ini sudah sangat meresahkan.<br>Kembalikan Rohingya ke asalnya.<br>Jangan sampai nanti Indonesia menyesal.,2023-12-15T01:54:41Z
@iwansaputra1196,Aceh di Jaja rohinia😅😅😅,2023-12-15T01:41:05Z
@alia01bjm87,"Bahaya...suatu saat mereka akan menjadi pengacau jika dibiarkan tinggal di aceh krn mereka bisa secara bebas menyebar dan berkembang biak di seluruh pelosok nusantara, walaupun mereka muslim tapi akhlak mereka sangat parah, lebih mulia memperhatikan warga sendiri dari pada mereka..pulangkan mereka ke negaranya sebelum terjadi kekacauan lebih besar...",2023-12-15T01:37:23Z
@brawijayaketawang9574,Arusnya sebelum sampai kasih peringatan dengan gertakan suara senjata api biar ngak mendarat 😊,2023-12-15T01:27:06Z
@dunhil3972,Ini kayak ditusuk dari bokong 😂,2023-12-15T01:12:52Z
@narosire2514,Dulu kalian heboh dan paling vocal membela org2 rohingya... Skrng kalian menolak sodara kalian sndri... Makan tuh..,2023-12-15T01:06:34Z
@imansyah12,Tolak dan usir pengungsi Rohingya waspada zionisme gaya baru jangan sampai terjadi seperti di Palestina waspada zionisme gaya baru,2023-12-15T00:49:54Z
@erditering5102,Itu bukan licik bro itu maanusia berusahaa hidup,2023-12-15T00:48:11Z
@Pondz.18118,Lebih ke arah berusaha menjajah,2023-12-15T00:37:08Z
@yusakagussupriyanto7308,usir binatang itu....bom tenggelamkan kapal,2023-12-15T00:23:49Z
@rampadvocate3849,"Save Rohingya... Indonesia bisa memberi makanan kepada 3 juta warga Gaza, kenapa TDK bisa memberi makan kepada 3 ribu Rohingya....",2023-12-15T00:08:21Z
@antosukamto6986,Ini harus tindak tegas...,2023-12-14T23:50:23Z
@misbachfaizah4067,SEMUDAH ITU KAH MASUK NEGARA INI??? DITERIMA LAGI... 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2023-12-14T23:47:23Z
@wsschanel228,"Sulawesi tolak,exodus",2023-12-14T23:40:17Z
@muhammadalisaidi6661,Antar ke istana presiden saja. Kabarnya pak presiden dan wakilnya mau Nerima mereka,2023-12-14T22:43:10Z
@baniadam4384,"Namanya orang berbuat GK bener,pasti umpet&quot;tan",2023-12-14T22:06:58Z
@rahmandozaila,marinir...polo air..Pemda bahkan presiden mesti tegas tolak imigran..pengungsi...yg terorganisir oleh unhcr...,2023-12-14T20:49:45Z
@ardeliyahseltaputrirahayu6182,Mereka terus terusan datang krn tau pemerintahan kita lemah klu bkn rakyat yg bertindak,2023-12-14T20:25:04Z
@Tnpink,bagi yg membully TNI kalian berfikir cuma pakai ilmu sederhana.😂 kemudian mengajukan pendapat bahwa TNI lemah.😂😂 <br>&quot;seorang ahli biologi gak mampu mendandani alat berat Tank&quot; Paham !! otak sedengkul ga usah komentar hal yg di Luar jangkauan Otak. 😂😂<br>tahukah kenapa Gembok diciptakan? apa untuk fasilitas Maling?,2023-12-14T19:19:10Z
@DeviBocil-h9u,Rohingya harus di Usir secepatnya dr Indonesia,2023-12-14T18:59:47Z
@DeviBocil-h9u,Rohingya harus di buang,2023-12-14T18:59:31Z
@DeviBocil-h9u,Rohingya sangat meresahkan Indonesia,2023-12-14T18:59:14Z
@DeviBocil-h9u,Rohingya harus di buang ke asal usul nya secepatnya dr Indonesia,2023-12-14T18:59:00Z
@DeviBocil-h9u,Rohingya tidak pantas di Indonesia,2023-12-14T18:58:30Z
@DeviBocil-h9u,Rohingya sangat menggangu Indonesia,2023-12-14T18:58:16Z
@DeviBocil-h9u,Rohingya harus di usir secepatnya dr Indonesia,2023-12-14T18:58:05Z
@nesyaalfitri1494,Usirrrrr,2023-12-14T16:29:25Z
@vivonyabaru7201,Harusnya TNI tau duluan..,2023-12-14T15:47:35Z
@ardybastrad6253,Bantai aj di laut bikin geram gak ada belas kasian udah,2023-12-14T15:41:24Z
@yassirnazri3144,"Sungguh baik hati budi warga aceh kita menyambut kedatangan warga rohinya,,",2023-12-14T15:35:00Z
@bambangmacobanget,Tanyak tu capres kalen Anis anak orang Yaman yg menyerukan menerima mereka 😅😅😅,2023-12-14T14:58:06Z
@anggistsraffi7160,Usir aja jangan diterima  di indonesia,2023-12-14T14:46:13Z
@matrempit2885,Bisa cuma tet...tot...tet...tot...tet...tot...tet...tet...di jalan tol...minta jalan...<br>🤣🤣🤣🤣🤣🤣🤣,2023-12-14T14:42:45Z
@gibitogame39,kalo mau minta tolong y bersikaplah yg baik datang baik2 jgn asal nyelonong kayak maling😂,2023-12-14T14:39:27Z
@atikhart7483,Cepat usir ...sebelum terlambat ...mereka itu ada yg ndukung ..nantinya jadi penjajah ...<br>Kita berkaca pa palestina ...,2023-12-14T14:36:47Z
@komedipolitik,mereka bukan mengungsi<br>tapi IMIGRAN GELAP<br>dan perdagangan manusia,2023-12-14T14:27:27Z
@sitirochani5987,".mosok  sm kapal kayu  aja g bs usir kecolongan trs, gmn nuh patroli laut hooyyyy jmn aja lho!!!  Bukankah di byr pemerintah ya!",2023-12-14T14:19:06Z
@gunadygugub6067,"Kalo  bisa sediakan kapal tukbot tarik ke keluar dari wilayah teretorial indonesia perketat penjagaan laut wilayah indonesia jngn sampai kecolongan lagi mereka buka pengusi lagi tp imigran gelap, buat bapak presiden jokowi saya mohon agar pengusi rohinya ini segera di selesaikan permasalahanya mohon segera si kembalikan ke negara adal nya kasihan sodara kami yg ada di aceh mereka sekarang ngak bisa tenang tidurpun tak karuan gara2 adanya pengusi ini",2023-12-14T14:18:50Z
@sitirochani5987,"Patroli d perketat, kl bs nonstop sif siang malam, apapun  alasannya &quot;usir&quot; mereka",2023-12-14T14:16:31Z
@surotoroto7165,Usir saja rohingya dari indonesia..,2023-12-14T14:10:05Z
@junaidijunaidi6581,Usir Sajau itu bapak TNI,2023-12-14T13:25:55Z
@narsonarso4840,tolak saja wahai para warga aceh sekitarnya?,2023-12-14T13:11:18Z
@aditamaaprianto337,Imigran gelap,2023-12-14T13:02:22Z
@masarumpuspita9924,Meresahkan rohingnya....<br>Usir...ngk pernh ada rasa trima ksh dan bersyukurnya setlh ditampung....,2023-12-14T12:58:19Z
@ghofur01,kemana petugas patroli Indonesia..kok bisa lolos ..itu lemahnya pertahanan laut Indonesia...kapal patroli ngga da ..makan gaji buta kah..kok semacam gampang sekali masuk kapansebesar itu.,2023-12-14T12:33:06Z
@Utuhutuh-iy9lc,Tenggelam kan pa jokowi usir,2023-12-14T12:20:51Z
@yonoiin9528,Usir aja,2023-12-14T11:42:15Z
@achmadsobirin679,Mohon pemerintah DAERAH DAN KEMENTRIAN TEGAS USIR DEPORTASI ....AKAN BUAT MASALAH BESAR SPT PULAU GALANG org2 vietnam ...MOHON TNI AL BERGERAK CEPAT....DAN AIRUT  KPLP DAN DINAS KELAUTAN BERGERAK....mohon ini akan buat masalah...krn d india srilangka sdh aman,2023-12-14T11:40:16Z
@kagaya4085,Usir dengan kekuatan militer karena itu dari luar TNI berkewajiban mengantisipasi serangan dari Luar,2023-12-14T10:50:22Z
@kusufmanjur,ETNIS TAI,2023-12-14T09:29:36Z
@jamaljago7728,Itu bukan rohiniya tetapi warga banglades,2023-12-14T09:20:10Z
@baktimayongsuryolaksono8849,Ini tugas pak pisi dan pak TNI,2023-12-14T09:10:10Z
@wawanwasian9084,usir usir penjajah rohingnya,2023-12-14T08:14:43Z
@MohAmad-zp3bk,Tenggelamkan saja bserta kapal nya<br>Biyar mati psti ada efek jerra dan takut mreka<br>Kalai nggk tindak sadiss mreka ttep dtang kapal demi kapal<br>iti jenis manusia prusak menjijik kan dan tukang rusuh<br>Jangan kau kira kecil2 item2 gitu pendiam yaa<br>Otak nya sadis itu<br>Brani nglawan penduduk Aslinya,2023-12-14T08:13:19Z
@risha9007,Orang rohingnya udah ditampung dikasih makan harusnya jadi giat bekerja,2023-12-14T08:12:37Z
@yehoyadanatannatanael4199,Ini kalo masih masa jabatannya Bu Siti sang Menteri kelautan udah pasti bilang &quot;Tenggelamkan&quot;,2023-12-14T08:10:15Z
@rikawalhain4797,Nanti indonesia malah di jajah ama orang2😂😂 rohania,2023-12-14T07:56:54Z
@AcCicibang,Ada gorengan di balik wajan 😂,2023-12-14T07:46:32Z
@RianRahmat,"Tenggelamkan saja, kalo Amerika koar2 tentang HAM, bilang aja bacot lu, Israel aja lu dukung untuk menjajah Palestina!",2023-12-14T06:47:30Z
@Imam-q6u,Usir mkhluk gk PX rasa trmksh ini,2023-12-14T06:28:10Z
@nurlelaSuryani,Pak polisi dan TNI AL kemana ya kok BS dg mudah lolos,2023-12-14T05:53:12Z
@zanaloverscgn08,"Kmha cnh pemerintahan indonesia th, masa orang luar bisa masuk ilegal😡",2023-12-14T05:37:53Z
@shubatavia212,Rongrongan sengaja di buat,2023-12-14T05:31:55Z
@Warespin393-oc9vw,Percuma aj TNI alutsista nya bnyk gak becus,2023-12-14T05:10:43Z
@penontonyoutubepenontonyou2451,itu ada ustad yang katanya siap nampung sama siap mencarikan pekerjaan..mending kesana saja. hihi,2023-12-14T04:59:57Z
@sendukelisa9024,Bilang saja masuk lagi tenggelamkan😮,2023-12-14T04:57:53Z
@HasanMakmur-o9q,iiiihhhh.... Dah banyak kali sy di buat emosi usirrr jangan sampe ke darat.,2023-12-14T04:26:07Z
@Rumputlaut777,KIRIM KERUMAH UST DERI,2023-12-14T04:21:56Z
@HUSNIAJAGINLOEKALOLAH,Dari Bangladesh busung lapar...<br>Ke aceh dapat subsidi 1.250k...<br>Ya berebutlah mereka😂,2023-12-14T03:48:41Z
@anggasaputra4756,"Pulangin aja makin lama makin banyak mereka pasti udah serempak untuk ke indo karna negara indo doang yg welcome sama dia, kedepan nya bakal dateng lg coba aja mending pulangin ke negara asal nya",2023-12-14T03:11:51Z
@xeanzo4192,Bukannya Bangladesh yah? 😮,2023-12-14T02:57:05Z
@ryzal.3494,Hapuskan etnik x bersyukur.elok tinggal di Bangladesh n Myanmar.diorg wat perangai bodoh utk rampas tanah.,2023-12-14T02:48:21Z
@sambudi8788,"Hidup aceh, jaya selalu❤",2023-12-14T02:36:22Z
@mekarservices2951,Usir aja...,2023-12-14T02:36:04Z
@sambudi8788,"Meskipun Saya dari kalimantan, saya sangat menolak imigran gelap yg datang ke aceh",2023-12-14T02:35:29Z
@sambudi8788,"Pemerintah harus segera runding dg myanmar,,",2023-12-14T02:34:13Z
@sambudi8788,"Usir usir usir apa susahnya usir mereka, mereka tdk punya hak. Ayo warga aceh, gk usah nunggu pemerintah yang lambat banyak pertimbangan",2023-12-14T02:33:16Z
@rizkysmpll2155,"mana TNI AL? kok gak ada yang ngejaga?, harus hya bangun pos pemeriksaan di laut biar ada imigran bisa di usir langsung",2023-12-14T02:12:18Z
@jogjajihen515,"Ngapain diusir, dibom langsung aja di tempat.. Biar jadi makanan ikan2 di laut.",2023-12-14T02:12:00Z
@btcjump6219,"Memang Rohingya tu sangat lah licik, kalian belum tahu saja, Rohingya itu, berpura pura bersedih biar yang lihat mereka tu memelas, merasa hibah, yang sebetulnya mereka tu cari tumpangan dan makan enak, Indonesia mau saja di buat bodoh,😅😅😅😅",2023-12-14T01:08:27Z
@sadlisardi3763,Itulah satu kenyataan tdk dpt mengelola negara dengan baik rakyat jadi korban miris liatnya di NKRI ada kelompok yg mainkan agama utk merobah negara kita hati2 dgn kelompok tersebut  bahaya jika kelompok didukung dan dikasi panggung oke NKRI harga mati.,2023-12-14T00:07:34Z
@AldiPratama1995,Negara kita ngak punya pertahan laut ya???,2023-12-13T23:18:24Z
@wakijowakijo2577,bakar tenggelam kan usir. buntutnya minta tanah,2023-12-13T22:52:59Z
@harryaja1215,"Dah la, bantai aj la. Udh meresah kan ni. Persetan dgn HAM",2023-12-13T22:42:31Z
@dewatara7740,Kembalikan semua...,2023-12-13T17:42:24Z
@linglung4338,UNHCR itu biang kerok bubarin aja pentingin hak warga Aceh hak warga Indonesia,2023-12-13T15:36:57Z
@AlexTree-j1h,"Ya kalau gitu jangan ditampung sih, kirim aja pakai truk ke kota mana kek atau daerah lain, jangan kasih makan, biar mereka kerja, kalau mereka kerja buat makan, saya sebagai pribumi tidak terlalu keberatan mereka kesini,,,, kalau mereka melakukan kejahatan buat makan, kesempatan emas itu buat di ringkus wkwk",2023-12-13T13:49:13Z
@matanip3950,Usir jgn kasih mendarat..👊😡,2023-12-13T13:19:31Z
@MHADI995,USIIIIIIIR SEBELUM PENDUDUK ASLI ACEH TERSINGKIR  ...<br>USIIIIIIIR SEBELUM MENDARAT ....<br>USIIIIIIIR WALAUPUN ALASAN KEMANUSIAAN TAPI MEREKA Punya NEGARA...<br>USIIIIIIIR SEBELUM MEREKA DIMANFAATKAN KELOMPOK YG TAK TANGGUNG JAWAB ..❤️🇲🇨,2023-12-13T13:08:54Z
@Ranggaaguztianz-mf9mf,Ini Pengungsi Sialan ngapain sih Maksa banget masuk ke Aceh Tembakin aja kapalnya sampe Tenggelam 😡🤬🔥🔥🔥,2023-12-13T12:55:09Z
