Author,Comment,Published At
@dimasadi3923,nii sdh termasuk Imigran Gelap dan Penyelundupan Orang...Tolak dan Balikkan ke asal mereka !!!!..Sadar Kak nii permainan GEOPOLITIK melalui UNHCR..Tangkap para Mafia dan Oknum2 HUMAN TRAFIKING ini Kak,2023-12-30T05:07:22Z
@yahya7682,"ajak dialog dong.<br>takutnya mrk gak paham, bhw spt itu gak disukai warga aceh.<br>krn spt nya mrk masih primitif.",2023-12-29T20:08:04Z
@hendrycs6732,"Indonesia sdh sangat toleransi sama si rohing...ayo,,saatnya pulangkan mereka ke habitatnya...",2023-12-29T10:37:39Z
@januambardi3626,Ngeri,2023-12-29T00:45:49Z
@IrwanSyah-hx8rh,Usir semua pendatang haram jgn kasih celah utk tinggal,2023-12-28T15:13:04Z
@Khadiri.Reiki1410,Usir Bangsa pembuat onar ini jangan sampai nanti Kita yang terjajah 2.0 Gaza. Yahudi Dari Eropa meminta suaka di Palestina dan diterima lalu lihatlah sekarang? Perang tidak berhenti dari 1948 Hingga sekarang.<br>Berpikir jernih mereka bisa saja alat orang barat untuk mengacaukan Indonesia karena jelas Rohingya ini Bangsa yang Gen nya pembuat Onar,2023-12-28T12:16:55Z
@sutarnowijaya409,Mereka itu cari hati. Purax. Islam. Usir.,2023-12-28T05:23:15Z
@sutarnowijaya409,"Itu bukan pengungsi. Orang terdampar di pantai.   Di suruh perg8 saja.pantai dijaga.  Kapal rh GK mendarat,",2023-12-28T05:20:56Z
@hidayathidayat1474,"Mereka bukan islam, kelakuan nya seperti binatang, suka bikin anak hasil zinah makanya cepat bertambah banyak.",2023-12-27T17:05:39Z
@arulazfar4623,Ga usah nugu pemerintah. Lambat. Suruhnaik kapal lagi aja. Dorong kapal nya letengah laut lagi,2023-12-27T11:59:29Z
@elim7593,UNHCR diam tok. Antar kekantor UNHCR biar mereka yg urus,2023-12-27T10:21:27Z
@nadiartihardi1423,Nggak usah di kadih makan dan pakaian,2023-12-27T06:50:46Z
@nadiartihardi1423,Usir aja itu manusia dajjal,2023-12-27T06:50:21Z
@Agus-gr3rj,"Bisa di bayangkan bagaimana kumuh dan kotonya penampungan yg tidak layak begitu,,bau dan juga pasti tidak sehat",2023-12-26T11:11:47Z
@faqihardhani7566,"Satu kata, usir rohingya",2023-12-26T07:27:50Z
@MbahMunder-qp9wp,Usir usir usir <br>Usir usir usir <br>Dari NKRI<br>Cepet usir mbah makruf <br>Rakyat mu lebih berhak drpd etnis rohingnya,2023-12-26T06:39:45Z
@andianto2801,UNHCRR KNTL.,2023-12-26T01:05:24Z
@iyhm899,"balikin aja pak ke  banglades itu bukan pengungsi tapi imigran gelap pendatang gelap gerombolan Rohingya datang ke Indonesia secara ilgal sudah tidak bisa toleransi lagi di Kasih makan minum tidur secara gratis tinggal mangap Doang ga ada bersyukur nya di bantu di tolongin mslsh ngelunjak itu tolak aja tolak keras ini bisa merongrong ke daulatan Indonesia lama2 minta di bikinin KTP merembet lama2 minta di bikinin rumah tar lama2 minta jatah tanah tar lama2 lagi bisa menguasain wilayah Indonesia terutama di Aceh hati2 di Kasih hati mainta jantung , orang aja masih banyak yg ga punya rumah mau makan enak mau bayar kontrakan kudu kerja2 keras dulu baru dapet duit lah ini ujug2 gerombolan Rohingya datang ke Indonesia cuma mau ngemis2 numpang makan minum tidur tinggal uncang2 kaki orang Indonesia yg kerja keras gerombolan Rohingya yg menikmati jangan mau pak .. atur2 sama UNHCR jangan mau di bodoh2in sama gerombolan Rohingya datang ga di undang ga mau pulang jelas2 gerombolan Rohingya msu menjajah tanah air Indonesia di Aceh dan daerah lainnya waspada itu hati2",2023-12-25T23:30:28Z
@supartaasep4624,Bubarkan unhcr,2023-12-25T19:03:01Z
@baikSaja-m9w,Lgian ke pala desa nya harus tegas pulangkan,2023-12-25T17:12:50Z
@daya3615,dah usir ajaaa,2023-12-25T10:24:58Z
@RachwotoHadi,segera usir pengungsi Rohingya... para imigran ini berniat mendirikan negara dan menjajah wilayah Republik Indonesia di wilayah Aceh,2023-12-25T05:22:48Z
@SgusMahpudin-cw4eg,Dari awal jika pemeritah tegasnya bakalan ribet kaya sekarang mungkin karna selingan kemanusiaan kali.,2023-12-25T04:01:24Z
@badrusae6134,Di malaysia memang banyak mesalah orang seperti ituu,2023-12-24T21:31:52Z
@rafardannabilal3926,"Kita harus waspada karena mereka orang asing,bisa saja suatu saat nanti mereka yg berkuasa,,lebih baik jangan beri izin mereka tinggal di indonesia",2023-12-24T18:02:15Z
@tetaprendahhati,"Ngeri bawa virus dn mrk itu manusia sampah!!!! Negara laen pd nolak , konoha konoha, cari maslah sendiri..",2023-12-24T17:59:37Z
@emmisuprapti9825,Mk nya jgn bawa&quot; agama se iman&quot;ini bukan masalah agama tapi manusia&quot;pelarian gelap negara asing akan bnyk persoalan sosial ekonomi dan kriminal dg ribuan manusia bisa br anak pinak dan pengangguran ribuqn,2023-12-24T10:52:26Z
@Herigrosir83,"namana juga orang yg ga pernah sekola sama sekali ,ya jangan samakan dengan wrga indo , warga indo di uji menjadi guru guru yg baik dan sabar , ini ujian dan amalan , harus sabar dalam mendidik <br><br>mereka itu bener2 ga sekola , etitutnya kurang baik ya emang ga pernah masuk sekola , tapi manusia itu pada saatnya bisa ko berubah dan di edukasi <br>sabar dulu ,, butuh wktu ,, ngedidik manusia itu <br><br><br>manusia bisa diajari cara hidup dan bersosial yg baik , menjalankan tartib ( tata tertib dan kesopanan ) dan bisa di terima oleh warga indo , jadi saat ini butuh proeses , mengajarkan tartib dengan sangsi yg naik levelnya <br>toh mereka akan paham sedikit2",2023-12-24T00:41:44Z
@arinirini-r4b,Saya setuju dengan warga aceh.. Pengunsi rohinya harus di kembalikan ke negara asalnya nyianmar,2023-12-23T11:38:42Z
@rudisinyoxxx8417,Mereka datang bikin susah warga aceh. Datang makan tidur berak sembarangan,2023-12-23T09:53:53Z
@adoelpaskel4606,pantes di encii miyanmar,2023-12-22T19:11:54Z
@aosoranoshitahe,Kemana gubernur setempat？,2023-12-22T16:24:11Z
@bangmk5203,Usir aja,2023-12-22T16:11:24Z
@D70-e4e,"Betapa bodohnya kalian orang aceh, menampung rohingnya dari tahun 2009 sekarang pusing sendiri kan, kenapa sekarang baeu teriak&quot;",2023-12-22T01:44:01Z
@Abangbores,Sangat lemapertahan perairan Indonesia bisa&quot; nya dia masuk tanpa izin lolos aduh tolong lah perketat perbatasan indonesia,2023-12-21T22:19:34Z
@giantogitul6245,Lama lama jadi penjajah nanti,2023-12-21T11:20:24Z
@rtyadi3195,"Hai pjbt yg bkrja di bidang ny kmn nte smua,? Hrsny jgn di bebskn msuk bgtu sj",2023-12-21T10:44:49Z
@arianiklukmana7,Dah bg mkn antar blik k kapal jgn d tampung kn ngelunjak tengelam ln d laut,2023-12-21T10:34:08Z
@suleestio6686,USIR!!!!!!!,2023-12-21T04:27:44Z
@sarasultan6361,Ingat kelak bisa bisa balik melawan,2023-12-21T03:05:18Z
@purnamawidjaya1297,"Tidak ada kata yang pantas hanya satu kata,,,,,U SIR dari NKRI,,,,",2023-12-21T02:53:49Z
@sspurnomo1217,Sodara seiman😅,2023-12-21T02:02:35Z
@wongdeso9260,ENDONESA BENER BENER DARURAT KONYOL,2023-12-21T02:02:18Z
@sobattradersembako,Bumi hanguskan koruptor,2023-12-21T00:51:09Z
@sobattradersembako,Bkn mslh kelakuannya.. pemerintah tak nyediain tmpt layak blm pnya tempat layak untuk pengungsi.. ... Sok jd pahlawan mau nampung pengungsi.. urus dlu koruptor . Uang yg di korupsi bs buat tempat layak ... Dan mensejahterakan rakyat,2023-12-21T00:50:57Z
@yadipangestu6185,"Pertahanan laut Indonesia lemah 😂😂😂😂 buktinya kapal asing bisa nyampe darat , bukannya di usir malah di giring ke darat hahahaha",2023-12-20T19:59:02Z
@yadipangestu6185,😂😂😂😂 salah siapa klo bukan pertahanan laut,2023-12-20T19:57:58Z
@denijordi-wd4ej,Itu bukan pengungsi tapi pendatang ilegal,2023-12-20T19:31:18Z
@Herman-oj7nx,Usir,2023-12-20T17:18:33Z
@didikyulianto5461,Usir imigran gelap<br>Mereka ingin tinggal dan menetap di tanah air kami indonesia,2023-12-20T16:47:48Z
@nouvanwillogyrecipes1462,Kalo pemerintah ngak sanggup menyelasaikan masalah ini<br>Jangan salahkan jika warga menyelesaikan dengan caranya sendiri,2023-12-20T15:31:13Z
@tettirgultomrosalina5107,Hahahahh Indonesia Indonesia 😂😂😂😂,2023-12-20T15:27:04Z
@djokosudibyo6470,Pemerintah tegas kalianmarah sekarang gimana? Bingung jangan soh baik hati lihat agama nya maka kalian tolong na sekarang menolak?,2023-12-20T14:09:39Z
@Adi123-u6r,Pk peresiden kmi sbgai rakyat indo mintk tlng kmbalikn rakyat rohingha knegara mrka kmi mintk tlng skli. Sya pikir negara rohinga sengaja kirim rakyat nya kenegara kt karena tinggal sebntr lgi kita akn pilih persindn dan wakil presiden pasti mereka pikir supaya mereka dpat tdigal slmanya di indo in pak.,2023-12-20T13:02:56Z
@DimasMuhamad-mv9rl,Usir usir usir,2023-12-20T10:56:19Z
@beniarti9873,Balikkan ke negara asal.  Dengan kapal indonesia biaya ditanggung seluruh rakyat indonesia.. untuk kedamaian warga aceh,2023-12-20T08:21:29Z
@arsyla97,"Aneh nya kok bisa masuk ke perbatasan Indonesia,, jangan&quot; ada orang dalam kah",2023-12-20T06:06:54Z
@Tvsemesta,Maritim,2023-12-20T05:10:12Z
@roimahimah494,"Kok kapal asing bisa masuk keindonesia,bagaimana ceritanya dilaut.",2023-12-20T05:05:55Z
@HarimanSonora,Indonesia tidak menandatangani Suaka jadi  Rohinygya  pengungsi ilegal masih banyak warga  Indonesia masih banyak warga Indonesia kesusahan malah bantu rohinya,2023-12-20T04:23:59Z
@adelilia-ng3en,Pengkhianat kau!,2023-12-20T03:28:53Z
@hafidoppo9012,"dilihat dari ahlaknya tidak mencerminkan muslim sejati, sebaiknya masyarakat setempat harus sangat berhati hati dngan para pengungsi rohingya.",2023-12-20T02:09:18Z
@egi2844,"Pemerintah mah pada sibuk sikut sikutan ngurus kursi dulu, mana mau tau urusan beginian..<br>Aduh di balikin ke negaranya, bukan malah ditampung kesana sini 😡<br>Sumpah toeloel semua pejabat pejabat goebloeg<br><br><br>Mending warga aceh sendiri buat petisi  kalau emang pemerintah gk mau bertindak.. Petisi memisahkan diri dari indonesia gtu aja",2023-12-20T01:21:31Z
@cahgokil6264,makanya di mianmar di bantai saya setuju dgn militer mianmar mmenurut saya sudah bijak di musnakan,2023-12-19T22:49:08Z
@filosovieacenderajati7147,"UNHCR dibawah PBB harus bertanggung jawab, PBB knp selalu mengusik negara orang?",2023-12-19T19:29:30Z
@RhadenAmpura,"Kirim ke papua aj,,,biar jadi santapan KKB",2023-12-19T16:29:26Z
@DapaMuhammad-z7v,"Kembali kan tempat asalny,gak ada tempat warga rohingnya di Indonesia.",2023-12-19T12:43:20Z
@salmaafifa9230,dulu diterima sekarang nyesel hhhhhhh,2023-12-19T12:29:12Z
@MariamMariam-mv1vu,tamba parah indonesia  klo berdatangan rohing nya bisa jadi dia berkuasa nti,2023-12-19T12:24:20Z
@bryangideondmk7555,Mana abdul somad .bahar..rijik...partai pks..tolong mereka..mereka itu muslim ..serukan sm wrga aceh biar tdk ditolak,2023-12-19T09:36:57Z
@epollistrik6115,"Jangan kita di pusingkan oleh mereka yg tak tau trima kasih, kembalikan aja pak presiden ke negara mereka",2023-12-19T09:15:31Z
@iwanpurwanto7290,usiiiiirrrrr,2023-12-19T08:55:46Z
@nanangnanang1240,Untuk apa menapunh penggusi pulangkn aja ke negara asal nya,2023-12-19T08:33:07Z
@Mofisu1188,Aceh yang tadinya tenang dan damai mulai terasa chaos,2023-12-19T08:23:04Z
@selviasina3965,Tk tau diri...pokoknya jngn lama2 merka ini,2023-12-19T08:18:48Z
@syahrulramadhan3178,Sibuk halo dekkk,2023-12-19T08:08:13Z
@wawanwasian9084,usir usir rohingnya unhcr dr INDONESIA.<br>Basmi para mafia penyelundup  rohingnya.<br>SALAM NKRI.,2023-12-19T08:04:29Z
@DerryMustard,"Paksa aja pak naik kplnya, usir paksa suruh pergi krn kplnya msh ada,",2023-12-19T08:00:10Z
@alimuhtar8089,usir dari negara kita..,2023-12-19T07:23:11Z
@AgungWirawan-kl7fl,lemoari batu biar mampus enak sekali  masuk indonesia,2023-12-19T06:25:11Z
@emiliasaemik9932,Buat bpk presiden tolong warga ronghiya udh kmblikan ke negarany,2023-12-19T06:21:56Z
@emiliasaemik9932,Lh kl udh tau bgtu knp jg msh di trima di indonesia udh usir sj,2023-12-19T06:20:28Z
@bgnando1828,Jngn sampai buat emosi orang indonesia..  bisa2 di bntai juga kalian,2023-12-19T05:50:42Z
@kadeksuprik150,Itu namanya bikin masalah baru. Pemerintah kurang tegas kalau ssh vanyak masalah baru pusing,2023-12-19T05:13:21Z
@dennyjaput902,Hanya Amerika yg bisa keluarkan uang dgn ratusan triliun demi kemanusiaan.,2023-12-19T04:30:22Z
@herusuwandi6453,Aceh akan jadi pridapan 2 wkwkwkw,2023-12-19T01:59:32Z
@sbastiangarage,BUANG HAJAT SEMBARANGAN?  BINATANG !!,2023-12-18T23:17:30Z
@rakafirdauszafar8635,Jadi males ikut pemilihan presidennn....dah lah gak mau nyoblos siapapun gue.......gak liat apa rakyatnya kek gimana......pemimpin indo cuman sibuk cari kekuaasaan...pdhal mereke dipilih dari rakyat dan untuk rakyat....tapi nyatanya apaaa....parahhhh siiiiiiiiii😢😢😢😢,2023-12-18T22:37:35Z
@rakafirdauszafar8635,Awal rohinya tiba di perairan indo dan mendarat di aceh aja udah janggal...kok bisaaaa ..bukankan darat atau perairan ada tni AL yang mengamankan daerah perairan indonesia.......darisini jadi paham........jaga kawasan indo aja pemerintah gak mampu......,2023-12-18T22:34:47Z
@jacksugiharto4978,Bapak presiden mohon segera di selesaikan masalah orang Rohingya kembali ke negara asal Myanmar. Bubarkan kantor UNHCR yang ada di Indonesia,2023-12-18T16:32:44Z
@karyowasesochanel3575,Pengungsi kutu busuk,2023-12-18T16:21:36Z
@milleniumremix,Usir aja ngelunjak maunya enak,2023-12-18T16:19:06Z
@mashudi9662,"Satu kapal kita terima, berikutnya bkal datang sepuluh kapal,  dan sterusnya,!!",2023-12-18T15:46:39Z
@mazrul76-mx2vo,Buang ke laut aja mati ku tk papa,2023-12-18T14:56:47Z
@andriontv7471,1 KATA &quot;USIR ROHINGYA&quot; NKRI HARGA MATI,2023-12-18T14:47:12Z
@DedeSulaeman-sf6vv,Eta si teteh nu make topi biru  make kacamata tegableg kaera wani munculkeun bebengetana..👊,2023-12-18T13:12:50Z
@muhsyahrifulanzab7707,Rakyat indonesia kesusahan bekerja sampai jadi tkw yg resmi diperlakukan tdk manusiawi malah asal terima menampung pengungsian,2023-12-18T12:07:12Z
@adiwinarto4981,"sama2 seagama akibatnya dimanfaatkan,,,, baru tau rasa sekarang sejak dr dulu kala haha2🐪🐪🐪",2023-12-18T12:02:50Z
@HilmiLufftimohammad-ev8ir,Halau sahaja boss,2023-12-18T11:44:17Z
@kemalbudiman560,"Angkatan laut kita kemana nih, kok perahu yg tanpa teknologi canggih bisa lolos ke Aceh.....gimana kalau yg masuk kapal perang musuh dengan teknologi canggih, wah bisa bisa pasukan asing mendarat dengan tenangnya di pulau pulau kita.",2023-12-18T10:40:01Z
@siapanama7593,"Klo pengungsi rohingya ini mkin lama tinggal di suatu tmpat, mreka ingin menguasai, nuntut hak tanah atas daerah tsb. Skrng malaysia sdh jengkel dgn rohingya yg nuntut hak utk diberikn tanah. Pantasan rohingya ini dbantai habis2an di myanmar. Indonesia dan Malaysia msh baik hati, msh pnya solidaritas yg tinggi, tdk sekejam myamar.",2023-12-18T06:59:15Z
@hendihermawan5663,Migran gelap tak punya adab.. !!<br> Kembalikan ke Basar can Pulo yg disediakan  pemerintah bangladesh utk mereka dg perumahan yg sangat layak<br> Malah ditinggal ke indo,2023-12-18T06:48:07Z
@supriyantosupri9457,Iya lah Indonesia warga nya jg msh banyak yg perlu di bantu dan di perhatikan ngapain ngurus warga asing bikin repot nyusahin aja,2023-12-18T03:37:39Z
@totokeko8065,usir,2023-12-18T03:19:41Z
@kumisahkumisah9074,"Jadi kasihan warga ACEH,,   ROHINGNYA trs dtg  ,,",2023-12-18T02:57:45Z
@drwistv15,"aku warga sulawesi selatan,menolak keras kedatangan imigran gelap ini masuk ke indonesia,negara kita negara yg berdaulat,jangan dengan adanya imgran gelap ini,menjadikan negara kita menjadi tdk aman,ayo saudraku warga aceh bersatulah kalian menolaknya,demi keamanan daerah kalian",2023-12-18T01:32:05Z
@ajisaputra7668,Awas nanti pembawa korona gara&quot;mereka jorok,2023-12-18T00:15:39Z
@diamor1209,Nambah masalah ini pengungsi,2023-12-17T23:07:33Z
@muzaidahmuzaidah9345,Kalau soal pegotor no 1 jijik liat rohaynia ni.ade kak malaysia pon die orang ni berlagak tak sadar diri yg die ni numpang di negara orang.,2023-12-17T22:42:48Z
@binnerhasugian5143,😂😂😂😂😂😊,2023-12-17T21:57:17Z
@upatmirahayu966,TOLAK  PENDATANG GELAP....USIR DR  INDONESIA  SEBELUM  MENUNTUT SEGALA2NYA  DR  NEGARA. INDONESIA,2023-12-17T21:19:55Z
@gengcupang7215,Di tembakin aja kaya di mynmar.bantai habis,2023-12-17T20:45:21Z
@iaharyati1768,bukannya pemerintah d gaji ya... ko kedatangan imigran ilegal jorok Calm aja b😅😅,2023-12-17T20:11:44Z
@iaharyati1768,ko bisa sih pada masuk ... sedangkan kita aja mau ke luar negeri harus asa  visa dll... ini bisa masuj sekarepmu.. pemerintah gmn sih,2023-12-17T20:09:02Z
@maz_hamarziky7749,Usir usir usir,2023-12-17T19:49:11Z
@mistik2595,"kenapa pemerintah mereka diam aja yaa? masa lepas tangan gitu aja sih? <br><br>jika dibiarin bebas saya yakin perlahan jadi semakin banyak komplotan mereka, mirip penjajahan belanda waktu dulu awal nya skenario kerja sama -_-",2023-12-17T19:03:43Z
@CarilahDaslim-pe8xw,Roingya orangnya suka jalan jalan di daera lain bikin menyusakan negara lin sulit di benarkan sekarepe dewek,2023-12-17T17:40:05Z
@reg6540,"Tolonglah TNI, Polisi melakukan patroli, kalu ada kapal2.yg.membawa rohingnya, di halau.kembali ke.miyanmar",2023-12-17T15:15:02Z
@junjunaidi6071,"Kembalikan pengungsi rohing keasal negaranya ,bos bos peminpin Indonesia,sejahterakan dulu rakyat Indonesia,",2023-12-17T14:42:04Z
@diniArdiniArdini,Kl udh dserahkn oleh pejabat gubernur k pejabat bupati...brarti pejabat bupati bisa ambil tindakan tegas... Utk kenyamanan masyarakatnya dgn keputusan bersama rakyat aceh,2023-12-17T12:06:46Z
@BatasiGulo,Kembalikan ke negaranya.,2023-12-17T11:44:59Z
@k.n.k531,Pulangkan ke asalnya,2023-12-17T10:52:30Z
@iinaziz0739,Untuk apa pemerintah ngurusin pengungsi tk tau diri itu mending ngurus pribumi yg masih kekurangan.....usir pungungsi tak tau diri.....bikin resah kok di piara...,2023-12-17T10:52:12Z
@ujangmulyana3038,"Tinggal dirumah para anggota unchr aja sana , jangan pakai uang negara juga untuk kasi makan .",2023-12-17T10:18:41Z
@SuraTo-u4h,Kemana petugas ke amanan...segera usir...,2023-12-17T10:14:43Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:49Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:47Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:44Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:42Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:39Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:37Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:33Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:28Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:26Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:23Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:21Z
@GunkPratama192,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#USIRROHINGYA</a> <a href=""http://www.youtube.com/results?search_query=%23bubarkanunhcrindonesia"">#BUBARKANUNHCRINDONESIA</a>",2023-12-17T09:16:18Z
