Author,Comment,Published At
@enirochaeni3272,👍👍👍👍👍👍👍betul sangat,2023-12-30T06:38:37Z
@RevalinaAssyfa,Tetap tolak pengungsi Rohingya. Kita belajar pengalaman dari Palestina.  Rapatkan barisan . NKRI bersatu 💪,2023-12-30T06:34:15Z
@mojassvichell4518,"Ini fitnahlah,mana ada rohingya Di Malaysia Minta tanah,GA Ada itu,mereka Salah faham,cari tahu ke asliannya",2023-12-30T06:29:37Z
@FahriCidahu-is9mc,siapapub yg jadi presiden nanti harus tegas pada orang2 pengungsi rohing,2023-12-30T06:16:11Z
@waipukurumi4480,Betul nggak ada beda dengan zionis Israel dan Amerika . Rohingya kepingin seperti keturunan Yaman yg bisa diterima oleh Indonesia yg saat itu keturunan Yaman adalah orang yang dibawa penjjajh belanda,2023-12-30T06:15:31Z
@sapridamuhammad2892,Itu yg patut kita panggil rohangya isreal,2023-12-30T06:08:20Z
@samiatiyosi8222,Beda jauh dgn orn palestina ..di palestina 1 butir telor rebus di bagi 3..kalau Rohingnya sdh di kadih seporsi nasi padang masih kurang dan marah &quot; dan sampei membuang nasi...semoga pemerintah di bukakan hati supya dgn segera mengusir Rohingnya,2023-12-30T05:57:47Z
@sulaemaneman3375,Usir rohingnya bangsa pengemis..nnti anak cucu kita terusir di negerinya sendiri..,2023-12-30T05:56:05Z
@nikieco.malang,"Memang benar , ini seperti cara Israel harus hati2 sebab bisa mengusir penduduk asli seperti Israel pada palistin",2023-12-30T05:53:07Z
@susieblitar5562,"betul sekali, harus tegas dgn Rohingya, Karena mereka ada yg mengendalikan, di Malaysia malah ada yg sesumbar, katanya Suatu saat nanti keturunan nya akan duduk di Kursi kementrian",2023-12-30T05:44:46Z
@YuyunYohana-k7f,Betul banget..tuh..usir mereka. Dr tanah indonesia,2023-12-30T05:33:07Z
@LotkoKojo,"Bettoool Skali, saya dulu pernah campor orang2 rohing d malasya    kurang lebih setahun ,mereka mengaku Islam tapi sperti jauh kata Islam ,dan mereka srupa Banglades ,memang asal Banglades ( menggali) atau benggali.",2023-12-30T05:26:13Z
@sagitarius9682,Usir aj g usah belas ksih...,2023-12-30T05:22:18Z
@habibahabdul24,"Satu penjelasan yg benar, mereka berperangai buruk dan sering memberontak di negara yg mereka tumpangi.....",2023-12-30T05:20:39Z
@AndreAndre-qy4cj,"setuju tolak aja dr bumi indonesia,,,org pribumi asli aja yg blm punya tnah dn rumah aja msh banyak,",2023-12-30T05:20:25Z
@trimogodam1965,SETUJU SEKALI DGN PENJELASANNYA ...BETUL...ROHINGNYA...MMG SEPERTI ITU    INI PROPAGANDA  AGAMA.,2023-12-30T05:04:41Z
@bungateratai-c5l,ya betul hrs waspada jgn dkasih  tinggal.dindonesia,2023-12-30T05:04:33Z
@mohdhafir723,Terbaik bro marilah kita bersatu untuk usir dari negara Indonesia tercinta kita,2023-12-30T05:04:29Z
@IbuMuzdalifah,😢,2023-12-30T04:53:17Z
@nurkhasanah6627,Harus waspada,2023-12-30T04:42:24Z
@SitiMutia-ni3fi,"Ini namanya munafik , agama TDK ada ,dasar agama pun di tanya TDK tau dan utk apa kita menampung negara lain yg TDK ada agama di negara kita .lebih baik kita mendukung saudara kita di Palestina yg lgi di perangi oleh Israel.",2023-12-30T04:38:28Z
@FatmaWati-bn1hl,"Tdk usah trima, jgn sampai mrk menjajah",2023-12-30T04:37:12Z
@idarosita6815,BETOOOL ITU SAYA SUDAH BAGI TAU ROHINGIA MATA2 ISRAEL AS HATI2 LAMA2 MENYERANG RI NKRI HANCUR 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻CEPAT2 USIR DARI INDONESIA,2023-12-30T04:19:36Z
@liyaya9418,"Ya islam rohinia islam yg di ragukan, baca syahadah pun tidak hafal, sholat pun lupa raka&#39;at &#39; hati2 mereka bisa merusak kedaulatan bangsa kita",2023-12-30T04:18:31Z
@marianighazali9172,benar sekali...jangan sesekali terima pendatang rohingya ini..kalau pbb mahu bela nasib rohingya hantar saje rohingya ke israel mereka adalah pro israel..,2023-12-30T04:17:45Z
@WawanIrwan-ie4wt,"Jangan diberi tempat tinggal tetap dan haris dikembalikan ke negara asalnya  myanmar atau banglades kembali, jangan tunduk dengan UNHCR ini hak kita menolaknya. Tidak main2 jumlah mereka ratusan ribu mengungsi ini bisa jadi pasukan pemberontak melawan NKRI, jangan remehkan mereka bisa dipasok senjata dr luar melawan RI tinggal tunggu mereka kuat",2023-12-30T04:16:13Z
@idanurfitri6820,MAKANYA MEREKA HARUS DIUSIR AGAR TIDAK NGLAMAK...,2023-12-30T04:14:09Z
@anispiliang7002,"Usir Rohingnya ke Banglades,isriwil  ke 2 itu",2023-12-30T04:13:29Z
@marzuliboncos8150,Benar pulangkan saja secepatnya,2023-12-30T04:09:54Z
@ausape3799,lempar rihingya ke israel<br>jauhkan dr negara &quot; islam <br>nkri hrs menolak kedatangan rohingya krn bs menghancurkan  rakyat indonesia,2023-12-30T04:09:48Z
@nabhaninurhidayat,ussir.....,2023-12-30T04:08:05Z
@PaklongPralie-ws5sk,"Mmg betul pun, Indonesia kne tegas, lihat sekarang di Malaysia byk yg tunjuk kepala sebab nk hak dia 😢",2023-12-30T04:02:54Z
@muharnirahmaneli7154,Saya juga punya fikiran seperti itu.Kita harus tegas. Demi NKRI.,2023-12-30T03:47:49Z
@yuyufaturohmanyuyu9700,Betul banget semoga penguasa2 di indo faham,2023-12-30T03:47:22Z
@sriastutiningrum3997,Makanya jangan biar kan para pengungsi itu masuk dan menetap di bumi Indonesia. Nanti kasusnya samaa,2023-12-30T03:43:18Z
@adityawarmanhidayat9453,Porsi makannya 1 orang = 10 orang Indo normal. Itu badan lambung semua kali ya 😂😂,2023-12-30T03:33:56Z
@dinaawalia8707,smg ini bukan ujian dari Allah SWT utk mengingatkan mnusia2 akhir jaman yg melmpaui batas n brgkali ini peringatan Allah SWT akan akhir jaman bumi mnjelang kiamat bumi tdk.lama lg smg kita semua ummat bumi akhir jaman sdh pd bertobat n kembali kpd jalan Nya Allah SWT sejati jauh dari perilaku akhlak buruk dajal iblis akhir jaman ...Allahu Akbar astagfitulah innalilahi wainna illaihi rojiun ya Robb...laa ilaa haa illallah muhammadur Rasulullah ...seluruh pintu surga tertulis dua kalimat tauhid tsb ....laa illaa haa illallah ...muhammadur Rasulullah ...😷🌎🇦🇪🇮🇩,2023-12-30T03:29:34Z
@mahmud2746,Di bantai aj.kasih aj tanah bentuk lubaang bwsaar.buat istirahat terahir,2023-12-30T03:09:22Z
@mawarputih8539,uuuussssiiiiirrrr...kembalikan ke asalnya...bisa membahayakan NKRI,2023-12-30T02:56:53Z
@sonyag5tliday11,Betul skali..sangat stuju ..jangan langsung tampung  waspada 👍👍,2023-12-30T02:50:52Z
@pasarinduksby,"Ckup hadapi dengan cara manusia,",2023-12-30T02:42:16Z
@guruhpetir5366,Rohinya adalh dr kaum krabat kaum kurdi,2023-12-30T02:33:47Z
@srijuwitarini5268,Mukanya aj nakutin2...matanya ky licik2 menyimoan sesuatu niat,2023-12-30T02:32:23Z
@pejuangnegara5413,Rohingya umat Islam.. Diusir dr tanahnya dinegara asal... Kasian bumi milik Tuhan Islam,2023-12-30T02:30:49Z
@oppoa3smobilephone238,Berhati hatilah Indonesia terutama rakyat Aceh,2023-12-30T02:30:37Z
@ariedawiyansah1777,gue setuju nih,2023-12-30T02:25:15Z
@sitimasita6766,"Mending diusir ajah pengungsi rohingya dri Indonesia💪🇮🇩, jgn sampai Indonesia dijajah.",2023-12-30T02:23:21Z
@sitimasita6766,"Makannya saya tidak simpatik sedikit pun kepada pengungsi rohingya, soalnya saya sudah melihat kalau pengungsi rohingya identik kayak penjajah, kita sudah melihat buktinya di Malaysia,",2023-12-30T02:22:36Z
@srimurniati448,Usir dari aceh❤❤❤❤,2023-12-30T02:08:21Z
@alahsanamin2590,Betul  abg bgtau.. pihak rohingya mmg dah start naik kepala kat malaysia..skg mmg rasa sgt sbb mereka dah ambik kesempatan dibyk tempat..hati2umat islam dia mmg dah pandai segalanya skg sbb pihak  islam terlalu bg muka pada mereka..skg kalu org islam xbuka mata hati kalian akan ditakluk suatu hari ni..ingatla bahawa warganegara asal lebih sopan n hormat sesama kite tp kalian masih nk kata mereka saudara kite ke dgn perangai mcm tu..ada akal fikir..xgune negara maju tp sampai skg masih dibuai dan terus layu wahai bangsaku..islamku..jangan tutup mata terus..jangan pekakkan telinga jangan butakan mata..inilah bile negara maju dipentingkan tanpa fikir rakyatnya..agamanya..belajar selalu ttg sejarah..knp pihak Myanmar sendiri xnk rakyatnya..fikir terus fikir ..sekarang  merka dah demand..kerja pun mereka sapu..ingat susah senang pun negara..kalian jangan fikir mereka akan ikut kalian bersama bile kalian susah..merekaxkan bantu kalian bile kalian perlu bantuan anda..ingat sampai kalian meninngal dunia..jgn selalu diperbodokan..,2023-12-30T02:07:21Z
@martianaitin3331,"Mana nih pejuang Agama dan mahasiswa koq belum bergerak, kalau tunggu pemerintah mampus kita nanti",2023-12-30T02:02:44Z
@hijauhutan784,"Betul,klau rohingnya dibiarin masuk indonesia akan jd petumpahan darah nntinya",2023-12-30T01:56:46Z
@wakijowakijo2577,usir orang malas jorok serakah . buang ke laut,2023-12-30T01:45:39Z
@AhmadsholehAhmad,"Kembalikan ke negara asalnya,Presiden nya didemo kalo gak mau mengakuinya",2023-12-30T01:45:07Z
@LOG-v1p,KALO YG BEGINI PASTI DISANGKAL..... MAUX YG BAGUS AJA.... MUNAFIK,2023-12-30T01:44:35Z
@ParyoKaliwadas,SATU KATA..USIIRRRRRRRRRRRRR..,2023-12-30T01:21:54Z
@bundakiddi4142,"Masuk akal jg,,menurutku propaganda negara luar,,mungkin amerika krn mrk ingin menguasai negara2 subur,yg byk tambangnya,,intinya ingin menguasai atas nama agama atau secara halus",2023-12-30T01:21:18Z
@MmhLintang,maka nya dimianmar diusir,2023-12-30T01:18:32Z
@MmhLintang,betuuuulll sekali,2023-12-30T01:17:26Z
@khusnulkhotimah8320,"Pemerintah hrs waspada....,kembalikan saja biar TDK jadi beban warga Indonesia.....kasian itu warga Aceh....",2023-12-30T01:16:43Z
@milisadestazia4236,Pulangkan  saja jangan di kasehani,2023-12-30T01:11:52Z
@SitiKue-zv6yy,Sangat setujuh,2023-12-30T01:09:29Z
@AhmadSudirman-g1l,"Larilah ke Palestina ...!! bertempurlah bersama Hamas di Palestina ...melawan Israel...!!  kalau nanti Hamas menang , mungkin org org Rohingnya bisa mendapatkan tempat berpijak di sana...!!",2023-12-30T00:56:23Z
@rezhakeniasasmi3482,Usir rohingyah dari NKRI,2023-12-30T00:55:56Z
@PutriPutri-qo5qu,"nga boleh Suuzon , beda bgt sama Israel x , mang Rohingya di backup Suatu negara. kaga x. terlalu berlebihan ente. gue curiga malah ama lu.",2023-12-30T00:49:04Z
@herlinaai2330,Pulangkan saja ke negaranya demi keamanan Indonesia,2023-12-30T00:46:14Z
@jurisdewi1190,Usir dgn keras orang2 asing yg ingin menguasai tanah indonesia,2023-12-30T00:04:35Z
@EliskalMakmur,Memang bangsa ini bukan Islam kalau tak percaya buka celana nya sunat tak sunat,2023-12-29T23:55:14Z
@hernamardiana2397,Usir rohinga jangan diberi kesempatan tinggal di negeri kita ......,2023-12-29T23:54:52Z
@rosaline163,Ini taktik As dan english untuk mnghancurkn indonesia secra plan&quot;..bguslh mnding di usir oleh maha siswa,2023-12-29T23:53:54Z
@karmilaabdulrohman5563,Iyah benar2  itu dia lah seperti israel di pelestina,2023-12-29T23:47:02Z
@nanasumini9257,usirrr bos.....inqettt indo aja masihh banyak perlukan,2023-12-29T23:36:23Z
@nabbila37,mereka pernah di suruh tes sama masyarakat di suruh mengucap syahadat saja gak bisa dan harus hati2 karena dari mereka  ada juga yg berkedok islam dalam berpakain,2023-12-29T23:34:29Z
@wahyufardiansyah4001,Setuju...usir mereka wahai rakyat indonesia dimana pun tempatnya..kita harus bersatu,2023-12-29T23:34:06Z
@Mulyati-im3ty,"Saya pun setuju pendapat ini. Janggan di kasih hati, usir saja mereka. Manusia   dajal (biadap) itu rohingnya. Waspadalah kita orang indonesia janggan terjebak tipuan buslihat mereka ok.",2023-12-29T23:27:54Z
@YuliJuan-c2m,"Benar,  yg lebih bahaya skrg adalah  rohingya yg d mobilisasi oleh bangsa sendiri d bela dan d pasilitasi sungguh miris negeri ini korban propaganda agama dan kemanusiaan",2023-12-29T23:18:39Z
@cutnir616,Usiiiiiirrrrr Rohingya dr tanah Indonesia !!!!aku tak mau ada mrk di dlm negara Indonesia!!,2023-12-29T23:04:23Z
@purwaningsih-dv5cf,"USIR SAJA ORANG GAKBTAU DIUNTUNG JANGAN SAMAPAIBTINGGAL DIINDONESIA,MEMDING MENOLONG RAKYAT PALESTINA ,PALESTINA YG BENAR BENAR DITOLONG&quot;USIR SAJA WALAPUN NANGIE MERINTIS DG TEGAS USIR SAJA &quot;",2023-12-29T23:02:18Z
@kusnadididi774,Setuju jangan kasih tempat di Banglades di kasih tempat malah ngungsi ke beberapa negara nanti ky Israel,2023-12-29T22:54:31Z
@nurlelakirnokirno7050,Usiiirrrrrrr dri NKRI,2023-12-29T22:54:17Z
@antojpkc030,Betul banget ..... jangan sampai terima suku rohingniya .... sm kaya isrewel sifat nya aja sdh ketahuan ... cm berkedok agama islam aslinya hanya ingin menghancurkan,2023-12-29T22:51:59Z
@herisupriatna3114,Tanda tanda dazal.....,2023-12-29T22:50:23Z
@SitiFatimah-ku7td,"Israil ke 2, pakai nama agama islam,padahal sahadat aja tdk bisa,di tanya solat berapa rokaat pun tdk tau. Saya tdk mau di jajah srperti palestin.",2023-12-29T22:45:22Z
@lilikpujiwati6286,Jangan diterima jauhkan dr negri kita....,2023-12-29T22:44:09Z
@SitiFatimah-ku7td,"Prilaku nya mirip dgn israil, banyak negara2 lain tdk menyukai nya dan diusir dari sana sini,dan bawa2 nama2 islam. Ini berbahaya. 😮",2023-12-29T22:41:34Z
@OomKomariah-i8r,Saudara saudari setanah airku mulai skrg kita hrs kompak satu sama lain kelompok2 mcm org2 ROHINGYA ini..<br>Jgn sampai kt menolong org2 minafiq kyk gn..tkt terjadi  penjajahan gy baru.<br><br>Kt hrs bercermin dr Palestina yg menolong Israhell tp mlh balik di jjh oleh zionis ini ..hw yaqin org2 ROHINGYA aslinya bkn Islam tp ngaku2 krn emg kelakuannya g sesuai tuntunan Islam ..ht2 jg dg para penyusup &amp; pengadu domba yg menelisik komen2 lapak kyk gn...ayiok kt besatu rapatkan barisan..<br>!.,2023-12-29T22:41:06Z
@SiPilek,Usiiiirrrrr,2023-12-29T22:28:32Z
@DedeHerlan-x8g,Usiiiiir pulangkan saja,2023-12-29T22:13:56Z
@ROSEMia-bh7ey,"Semoga rakyak Indonesia semakin pintar,jngan di tipu dengan wajah wajah lugu mereka,ingatlah sama sejarah israel yg seperti ini.",2023-12-29T21:52:52Z
@anggrainisulistia4781,😢Miris,2023-12-29T21:51:00Z
@najlarahma9400,apa mereka sudah tidak bisa di didik yah....,2023-12-29T21:23:07Z
@dickysatriyadi6860,Awas ini settingan 🇺🇸 &amp; sekutunya!!!,2023-12-29T20:56:28Z
@CharlinaTege-zu4hx,Usir,2023-12-29T20:50:11Z
@sitihadijah9148,Usir,2023-12-29T20:49:31Z
@Icah3388,"Propaganda sekutu israel. Krn Indonesia terang2an membela Palestina. Curiga dg unhcr, yg begitu memaksa Indonesia menerima mereka. Sdg kita tdk pernah menandatangani perjanjian penerimaan pengungsi. Curiga juga dg org penguasa yg pro ke rohingya. Rapatkan barisan utk menjaga negara kita.",2023-12-29T19:46:22Z
@riniindriyati8407,Usir Rohingya ancaman penjajahan di masa depan.... Usirrrrrr,2023-12-29T19:27:13Z
@MakkiVirra,Lah ini kalau roghinya kalau di kasih jadi israel roghinya.tapi presiden jokowo kowa kowo koyok gomblo,2023-12-29T19:02:25Z
@RatnaLaraszaty,Bener.. mungkin itu kiriman dari negara yang memperalat rohingya... untuk menhancurkn negara Indonesia dan Malasya agar tidak bisa membantu Palestina.,2023-12-29T18:28:44Z
@suzaneminangkabau3025,"Pernyataan tsb memang benar adanya, shg waspada dan berhati-hatilah dlm menerima warga asing illegal dlm jumlah yg sangat banyak, krn mereka ( rohingya ) tsb sebenarnya hanya butuh tanah / wilayah, yaitu dengan kata lain mereka kelak ingin merampas tanah air,  dimana mereka beramai-ramai mengungsi......<br>Rohingya itu dinegaranya sendiri ( Myanmar ) adalah sbg seorang pengkhianat, yaitu mereka  ikut bergabung dgn tentara pasukan penjajah negaranya ( tentara Inggris ), sbg tentara bayaran Inggris,  untuk menumpas / membunuh bangsanya sendiri ( Myanmar ), shg pantaslah setelah negaranya ( Myanmar ) merdeka, mk etnis Rohingya dikejar-kejar, dibunuh dan diusir dari negerinya sendiri ( Myanmar ), sementara diMyanmar sendiri terdapat 135 etnis yg dilindungi kewarganegaraannya oleh negara tsb, mengapa hanya etnis Rohingya saja yg diusir dan dicabut hak kewarganegaannya di Myanmar tsb ? tak lain dan tak bukan krn etnis Rohingya umumnya mereka memang memiliki karakter seorang  munafik, mereka berkarakter pengkhianat dan tak bisa dipercaya, karakter merekapun pada umumnya tidak baik, yaitu ingin menang sendiri, suka membuat onar, rakus / serakah, tdk pandai bersyukur dll, sebenarnya mereka mengungsi / lari dari negaranya, krn akibat dari perbuatan mereka sendiri, krn mereka adalah seorang pengkhianat thd bangsanya / negaranya sendiri,  tujuannya tak lain hanyalah ingin merampas wilayah negara lain, dlm artian kelak mereka akan menjajah spt warga Israel yg dulunya menompang di wilayah Palestina, akhirnya bangsa Palestina dijajahnya, tanah palestina dirampasnya, bahkan kini  sdh 80 persen wilayah Palestina dikuasainya dan rakyat Palestina dijajahnya ( oleh bangsa Israel, yg dulunya sempat menumpang / mengungsi di wilayah daerah negara  Palestina ) ......",2023-12-29T18:01:48Z
@nisfusyaban6683,Perlu mendalami pengungsi itu musuh dlm selimut . Investigasi kedalam barisan jadi kami org indonesia tdk tertipu  indentitas islam  dan orang munafik ....,2023-12-29T17:44:43Z
@albinerpasaribu1214,Tobatlah yg suka merendahkan org,2023-12-29T16:22:44Z
@srisuwarni9738,Intinya ROHINGNYA tidak ada sopan santun nya dan tidak ada rasa terima kasihnya di kasih nasi lauk pauk yang enak sehari 3 kali makan geratis di uang lagi tapi ngomongnya tidak cukup orang&quot; macam apa apa itu,2023-12-29T16:18:16Z
@izatulmahya5682,Setuju,2023-12-29T16:15:29Z
@StAspiah-i5x,ASTAGHFIRULLAAH AL&#39;ADZIIM,2023-12-29T16:14:17Z
@innesyafira249,betul hati hati sodaraku itu gaya munafiq,2023-12-29T16:08:32Z
@zahrotulisdiarti3993,"Aku sangat setuju , gx ada akhlak nya islsm tp tingkah lakunya bukan mencerminkan seorang muslim muslinat , akhlaknya  gx ada sama s x .",2023-12-29T15:45:33Z
@iislamiah6081,Subhanalloh seperti nya mirip seperti israel.  Smuga slalu terjaga nkri jangan sampe  terjadi dengan  atas nama agama islam  islam itu menjaga bukan untuk  menghancur kan  atau buat hancur nya  negeri kita nkri  smuga  waspada tetap terjaga nkri ibu pertiwi ini agar jangan trinjak2 orang aseng lagi   subhanalloh wasalam,2023-12-29T15:43:05Z
@jarkonisableng4077,"Rohingya dan bangladesh adalah cikal bakal pengikut Yajud Majud ......... <br>sesuai yg tertulis dalam Al Qur&#39;an ....... <br>Katam Qur&#39;an , akhli kitab , tapi rakus dan serakah , padahal berkiblat pd islam sunni......... <br>Ini artinya sesama  islam sunni musti bela kaumnya ....... 😂😂😂😂😂😂<br>Bila g bela kaumnya berarti sama saja dgn Yahudi....... 😂😂😂😂<br>😂😂😂😂😂😂😂<br>😂😂😂😂😂<br>😂😂😂😂😂😂😂😂<br>😂😂",2023-12-29T15:33:07Z
@hardiardi2424,"Itu la politik dari negara luar,,kalau negar lain trus mnjjah mngunakan senjata kita mash bisa ber perang, tapi kalau di adu domba,,atau propa ganda mnggunakan agama,,makanya capres yg setuju dengan ada nya rohingya jangan di pilih sebelum terlambat,",2023-12-29T15:32:26Z
@rizalblue3531,Hantar saja Rohingya ke Palestin....supaya berjihad.....dari mari sia2 di Myanmar mau pun negara ASEAN lain .....memang udah tau sejak dlu......warga Rohingya ini,2023-12-29T15:21:40Z
@EmiKulsum-j1y,Ya jgn di ijinin terlalu percaya,2023-12-29T15:02:23Z
@shahariyunos,usir saja,2023-12-29T14:59:16Z
@marulituasiregar5110,"Itu penjelasan sangat lah benar, karena NKRI dalam agamanya sangat baik, jadi sedang diuji, kalau NKRI tidak bisa ambil keputusan, maka siap2 kita dijajah yg ke 7 kalinya",2023-12-29T14:58:35Z
@jokotingkir3371,Islamnya palestina sama islamnya rohingnya jelas beda lah..etnis rohingnya kan dari bangladesh..migrasi ke myanmar...di myanmar tidak di akui...,2023-12-29T14:58:32Z
@Anisa_Fadiyah,Usir warga Rohingya,2023-12-29T14:56:47Z
@tatiniar,Usiiiiir. Kembaliksn ke tempat asalnya. !!!.,2023-12-29T14:20:20Z
@bakribaka9323,Sudah terjadi di Malaysia.berhati hati lah saudara ku Indonesia.salam dari Malaysia,2023-12-29T14:13:58Z
@littleboss8311,"sangat setuju bang,pemikiran kita sama.jgn biarkan mrk beranak pinak di indonesia nanti bikin susah anak cucu kita.<br>rohingnya Yg sdh lama di makasar,sidoarjo dll usir sj sekalian krn mrk sdh  berani ngamuk,merusak,minta KTP,minta,tanah dan minta kewarganegaraan.mrk berbahaya.enak aja tamu tak diundang minta segalanya dg gratis sdgkan kita rakyat asli indonesia aja semua hrs beli sendiri.",2023-12-29T14:09:25Z
@HasanWahyudi-id7pk,Pulangkan ke negaranya...biar Tdk jd masalah...,2023-12-29T13:45:46Z
@MahsunAjo,"Jgn souzon,ttplah brpikir positif.andaikata mereka lebih Islam ktimbang kita lalu kita usir gimana???",2023-12-29T13:42:15Z
@riandikaj,Usir,2023-12-29T13:20:41Z
@peacespeaker,EMANG GITU KODRATNYA KOK😂😂😂,2023-12-29T13:17:55Z
@KhusnulKhusnul-c8h,Sy setuju,2023-12-29T13:03:28Z
@enokkurniasih6486,Harus hati hati harus tegas.. ☝  💪💪,2023-12-29T12:55:46Z
